	section	paragraph	sentence	text
602	Materials and methods; Method details; TAPIN purification of nuclei	1	6	A 2 hr incubation on ice with occasional agitation was used to recover tagged nuclei.
603	Materials and methods; Method details; TAPIN purification of nuclei	1	7	Bead-bound nuclei were then recovered on a magnet stand and washed twice with 250 mM sodium acetate ph8.5, 250 mM sucrose and 0.1% NP40 (Supplementary file 1F).
604	Materials and methods; Method details; TAPIN purification of nuclei	1	8	Nuclei were then released at 37°C for 1 hr by incubation in 50µl of 10 mM Tris pH7.5, 2.5 mM MgCl_2, 0.5 mM CaCl_2, 250 mM sucrose, 0.1% NP40, 1 mg/ml torula RNA, 40 units RNAsin (Promega: N2515), 2 units DNAseI (NEB: M0303L), 320 units IdeZ protease (NEB: P0770S) (Supplementary file 1F).
605	Materials and methods; Method details; TAPIN purification of nuclei	1	9	The sample was diluted to 100µl with 10 mM Tris pH7.5, 2.5 mM MgCl_2, 0.5 mM CaCl_2, 250 mM sucrose and 0.1% NP40, EGTA was added to 1 mM and the suspension was rapidly triturated 100 times.
606	Materials and methods; Method details; TAPIN purification of nuclei	1	10	After returning the sample to a magnet stand, 90µls of buffer containing released nuclei was removed and added to 1.5µl of Protein G Dynabeads that were previously resuspended in 10µl of 10 mM Tris pH7.5, 2.5 mM MgCl_2, 0.5 mM CaCl_2, 250 mM sucrose and 0.1% NP40.
607	Materials and methods; Method details; TAPIN purification of nuclei	1	11	The second binding reaction was run for 1-3 hr on ice with occasional agitation, followed by two 250µl washes in 10 mM Tris pH7.5, 2.5 mM MgCl_2, 0.5 mM CaCl_2, 250 mM sucrose and 0.1% NP40.
608	Materials and methods; Method details; TAPIN purification of nuclei	1	12	Prior to the last wash a 5µl aliquot was removed for quantitation and the remainder of the sample was solubilized in Arcturus Picopure RNA extraction buffer.
609	Materials and methods; Method details; RNA-seq library construction	1	1	Nuclear RNA was DNAseI (Qiagen: 79254) treated and purified using the Arcturus PicoPure (ThermoFisher: KIT0204) system as instructed by the supplier.
610	Materials and methods; Method details; RNA-seq library construction	1	2	Purified RNA was mixed with a 1:100,000 dilution of ERCC standard RNA mix #1 (ThermoFisher: 4456740) and amplified using the Nugen Ovation v2 system (Nugen: 7102-32). cDNA was then blunted, ligated to barcoded linkers (Nugen: 0319-32, 0320-32) and sequenced on an Illumina Hiseq 2500 to 50 bp read length using Rapid Run flow cells.
611	Materials and methods; Method details; RNA-seq library construction	2	1	In total we built 266 RNA-seq libraries, including 46 INTACT-seq, 196 TAPIN-seq, eight total RNA libraries from dissected tissues, and 16 control libraries that we used to characterize each INTACT/TAPIN-seq step (Figure 2C, Supplementary file 1A).
612	Materials and methods; Method details; RNA-seq data processing	1	1	We trimmed five nucleotides from the 5’ end of reads using seqtk (https://github.com/lh3/seqtk) to remove potential contaminating adapter sequence from the NuGen Ovation kit.
613	Materials and methods; Method details; RNA-seq data processing	1	2	We estimated the abundance of annotated genes using kallisto (v0.43.1; Bray et al., 2016) to pseudo-align trimmed reads to the fly transcriptome (cDNA and ncRNA transcript sequences from ENSEMBL release 91, based on FlyBase release 2017_04), ERCC spike-ins, and the INTACT construct sequences GAL4-DBD, p65-AD, and UNC84_2XGFP.
614	Materials and methods; Method details; RNA-seq data processing	1	3	ERCC, INTACT tag constructs, and rRNA genes were removed from the abundance tables and the estimated abundances of the remaining genes were renormalized to one million total transcripts.
615	Materials and methods; Method details; RNA-seq data processing	1	4	The ERCC spike-ins and nuclear yield values allowed us to convert relative transcript abundance (in Transcripts Per Million, TPM) to absolute abundance (Figure 3-figure supplement 1G).
616	Materials and methods; Method details; RNA-seq data processing	1	5	However, we only used relative abundance for our analyses.
617	Materials and methods; Method details; RNA-seq data processing	1	6	We also aligned the trimmed reads to the genome using STAR (v2.5.3c; Dobin et al., 2013) and evaluated gene body coverage bias using Picard (v 1.9.1; http://broadinstitute.github.io/picard).
618	Materials and methods; Method details; RNA-seq data processing	2	1	We used three criteria to quantify the quality of each library: the number of genes detected, the pearson correlation between transcript abundances measured in replicates, and the cDNA yield.
619	Materials and methods; Method details; RNA-seq data processing	2	2	We used only high-quality libraries (at least 8500 genes detected, 3µg cDNA yield, and 0.85 Pearson’s correlation of transcript abundances in two biological replicates) as input to the model described below.
620	Materials and methods; Method details; Comparison to published single cell and FACS-seq datasets	1	1	We obtained genes reported to mark the single cell clusters in a recent scRNA-seq study of the optic lobe (Konstantinides et al., 2018).
621	Materials and methods; Method details; Comparison to published single cell and FACS-seq datasets	1	2	We also obtained the cluster assignments for each single cell in this dataset from the SCope database (Davie et al., 2018), using Seurat clustering resolution 4.0, as reported by the authors.
622	Materials and methods; Method details; Comparison to published single cell and FACS-seq datasets	1	3	We analyzed FACS-sorted RNA-seq samples reported by Konstantinides et al. by downloading the raw sequencing reads from the NCBI Sequence Read Archive (https://www.ncbi.nlm.nih.gov/sra) and estimating transcript abundance using kallisto and the same transcriptome index as above.
623	Materials and methods; Method details; Comparison to published single cell and FACS-seq datasets	2	1	To compare actual and predicted cluster sizes, we used the following numbers for cells per type: Cell types that are thought to be present once (L1, L2, L3, L4, L5, T1, Mi1, T2, T3, Tm2, Tm9, C2,C3, T4a,T4b,T4c,T4d,T5a,T5b,T5c,T5d) or approximately once (Dm8, Tm3) per medulla column based on EM studies (Takemura et al., 2013; Takemura et al., 2015; Takemura et al., 2017) and light microscopy of specific driver lines (for example, T4/T5 Mauss et al., 2014; lamina cells Tuthill et al., 2013, T4 inputs Strother et al., 2017, Dm8 Nern et al., 2015) were estimated as 1 cell/column * 750 columns/medulla * two hemispheres = 1500 cells per brain.
624	Materials and methods; Method details; Comparison to published single cell and FACS-seq datasets	2	2	Estimates for Dm12 (~120×2 cells per brain, Nern et al., 2015) and Lawf2 (~140×2 cells per brain, Tuthill et al., 2014) were as published.
625	Materials and methods; Method details; Comparison to published single cell and FACS-seq datasets	2	3	We performed new counts for Pm3 (mean +/- SD 37 +/- 3 cells per optic lobe; n = 4 optic lobes; driver line SS00328) and Lawf1 (151+/- 7 cells per optic lobe; n = 4 optic lobes; two optic lobes each for driver lines SS00689 and SS00800).
626	Materials and methods; Method details; Comparison to published single cell and FACS-seq datasets	2	4	No precise count was available for Tm5c; since this cell type is known to be present in many but not all medulla columns, we used an estimate of 400 cells per optic lobe x two hemispheres = 800 cells per brain (Takemura et al., 2013; Melnattur et al., 2014; Karuppudurai et al., 2014).
627	Materials and methods; Method details; Comparison to published single cell and FACS-seq datasets	3	1	To compare our bulk TAPIN-seq profiles to published single cell datasets, we used non-negative least squares regression to model each bulk TAPIN-seq profile as a linear weighted sum of single cell clusters and a profile-specific residual (TAPIN ~cluster).
628	Materials and methods; Method details; Comparison to published single cell and FACS-seq datasets	3	2	We began with single-cell expression matrices extracted from the loom files deposited in the SCope database, using the SCopeLoomR package (Davie et al., 2018).
629	Materials and methods; Method details; Comparison to published single cell and FACS-seq datasets	3	3	After normalizing the transcriptome of each cell from transcript counts to counts per million, we calculated the mean transcriptome for each single cell cluster.
630	Materials and methods; Method details; Comparison to published single cell and FACS-seq datasets	3	4	We then selected genes that were enriched in either single cell clusters or TAPIN-seq cell types, using the following criteria (adapted from Cao et al., 2019): union of the top-50 genes that were most enriched relative to the average of all other clusters (or TAPIN-seq cell types) and the top-50 genes that were most enriched relative to the maximum level in all other clusters (or TAPIN-seq cell types).
631	Materials and methods; Method details; Comparison to published single cell and FACS-seq datasets	3	5	We then performed NNLS regression using the Lawson-Hanson implementation (Lawson and Hanson, 1974) available through the nnls R package (Mullen and Stokkum, 2012).
632	Materials and methods; Method details; Comparison to published single cell and FACS-seq datasets	3	6	To visualize the results, we created heatmaps of the regression coefficients, normalizing the values for each single cell cluster across TAPIN-seq cell types.
633	Materials and methods; Method details; Comparison to published single cell and FACS-seq datasets	4	1	We also performed the NNLS regression in the opposite direction (cluster ~TAPIN, explaining single cell clusters as combination of TAPIN-seq profiles), as we thought this direction would more naturally describe mixed clusters composed of multiple cell types (e.g., all photoreceptors, or all monopolar cells).
634	Materials and methods; Method details; Comparison to published single cell and FACS-seq datasets	4	2	In practice however, this regression assigned coefficients of exactly zero to several TAPIN-seq profiles - as expected given the power of NNLS to recover sparse solutions (Slawski and Hein, 2013) and the collinearity amongst TAPIN-seq profiles (e.g., highly correlated expression amongst photoreceptor subtypes).
635	Materials and methods; Method details; Comparison to published single cell and FACS-seq datasets	4	3	In contrast, the TAPIN ~ cluster regression correctly matched mixed clusters with the corresponding TAPIN-seq profiles.
636	Materials and methods; Method details; Inferring expression state from transcript abundance	1	1	We begin with a catalog of S RNA-seq samples generated from nuclei isolated from cell type cell(s) and the estimated abundance (in TPM), of Egs transcripts from gene g in each sample s.
637	Materials and methods; Method details; Inferring expression state from transcript abundance	1	2	We consider only protein-coding genes with at least 10 TPM abundance in at least one sample (n = 12,377 of 13,931 total coding genes).
638	Materials and methods; Method details; Inferring expression state from transcript abundance	2	1	To interpret Egs, we assume that all genes express in either an 'on' or an 'off' state.
639	Materials and methods; Method details; Inferring expression state from transcript abundance	2	2	Our goal is to infer from these abundances the probability that each gene is expressed in each cell type, P(zgc=on).
640	Materials and methods; Method details; Inferring expression state from transcript abundance	2	3	Depending on the cell types in our catalog, we will observe some genes in both on and off states (bimodal), while others are exclusively off (unimodal-off) or on (unimodal-on).
641	Materials and methods; Method details; Inferring expression state from transcript abundance	2	4	We deal with these scenarios in turn below.
642	Materials and methods; Method details; Inferring expression state from transcript abundance	3	1	Assuming that a gene is bimodal, we model its expression as arising from a mixture of two gene-specific log-normal distributions describing expression in cells where the gene is off, P(Eg|z=off), and those where the gene is on, p(Eg|z=on), combined with a mixing weight, πg.
643	Materials and methods; Method details; Inferring expression state from transcript abundance	3	2	We use the same standard deviation for both on and off distributions to ensure a monotonic relationship between transcript abundance and the posterior probability of the on state.
644	Materials and methods; Method details; Inferring expression state from transcript abundance	3	3	If we use different standard deviations for each component distribution, the wider one would become more probable than the narrower one at both low and high expression levels.
645	Materials and methods; Method details; Inferring expression state from transcript abundance	4	1	We estimate the posterior probability of the on state (assuming bimodal expression):
646	Materials and methods; Method details; Inferring expression state from transcript abundance	5	1	We treated each replicate sample of the same driver as an independent probe of the same underlying driver-line expression state.
647	Materials and methods; Method details; Inferring expression state from transcript abundance	5	2	To combine replicates of the same driver we sum over their likelihoods:
648	Materials and methods; Method details; Inferring expression state from transcript abundance	6	1	Similarly, to combine samples from the same cell type we sum over their likelihoods:
649	Materials and methods; Method details; Inferring expression state from transcript abundance	7	1	We estimated parameters for each gene-specific mixture model by maximizing the likelihood for the observed sample-level data:
650	Materials and methods; Method details; Inferring expression state from transcript abundance	8	1	Because we assume independence of genes, we separately optimized the model parameters for each gene.
651	Materials and methods; Method details; Inferring expression state from transcript abundance	8	2	To model the possibility that a gene is unimodally expressed across the cell types we analyzed, we also model the data using a single log-normal distribution, estimating the distribution parameters μ and σ and estimating the data likelihood as:
652	Materials and methods; Method details; Inferring expression state from transcript abundance	9	1	Deciding whether a gene is bimodally or unimodally expressed is an example of the model selection problem in statistics.
653	Materials and methods; Method details; Inferring expression state from transcript abundance	9	2	To compare the quality of the unimodal and bimodal models for each gene, we used a recently developed approach to leave-one-out cross-validation that uses Pareto-smoothed importance sampling (PSIS-LOO; Vehtari et al., 2017).
654	Materials and methods; Method details; Inferring expression state from transcript abundance	9	3	Specifically, we performed 10-fold cross validation, by randomly holding out 1/10 of the samples as a ‘test’ set (requiring that at least one replicate of each driver exist in the remaining ‘training’ set), fitting the models using only the training data, and then evaluating the likelihood of the test data using the fitted parameters.
655	Materials and methods; Method details; Inferring expression state from transcript abundance	9	4	Each of the ten cross-validation fits, i, returns an ensemble of S = 500 draws from the posterior distribution of the model parameters.
656	Materials and methods; Method details; Inferring expression state from transcript abundance	9	5	We estimated the expected log pointwise predictive density (elpd) of each cross-validation fit by evaluating the likelihood of each held-out dataset i using each parameter draw s:
657	Materials and methods; Method details; Inferring expression state from transcript abundance	10	1	We then combined the pointwise log-likelihoods for each cross-validation fit to calculate a single estimate for each model:
658	Materials and methods; Method details; Inferring expression state from transcript abundance	11	1	To compare the unimodal and bimodal models, we calculated the difference in elpd as well as its standard error:
659	Materials and methods; Method details; Inferring expression state from transcript abundance	12	1	We then picked the model with the higher elpd, unless the difference in elpd was within two multiples of its standard error (abs(Δelpd^)≤2⋅se(Δelpd^), corresponding approximately to the half-width of a 95% confidence interval in a normal sampling distribution) in which case we considered the two models’ performance to be indistinguishable and chose the simpler unimodal model.
660	Materials and methods; Method details; Inferring expression state from transcript abundance	13	1	If we decide a gene is unimodal, we must still decide if it is expressed or not.
661	Materials and methods; Method details; Inferring expression state from transcript abundance	13	2	To model the expression state of unimodal genes, we created two separate log-normal distributions of abundances of confidently bimodal genes (Δelpd^>10) using samples where they were either estimated to be on according to the bimodal model (P(zgs=on|bimodal)>0.9) and where they were estimated to be off (P(zgs=on|bimodal)<0.1), combined with a mixing weight, π, set to the fraction of datapoints that were estimated to be ‘on’ according to the bimodal model.
662	Materials and methods; Method details; Inferring expression state from transcript abundance	14	1	We estimate the posterior probability of the on state assuming unimodal expression as:
663	Materials and methods; Method details; Inferring expression state from transcript abundance	15	1	To build the final matrix of P(zgs=on) calls, we used bimodal estimates for genes where the bimodal model was a better fit than the unimodal model, and the unimodal estimates for the remaining genes.
664	Materials and methods; Method details; Inferring expression state from transcript abundance	16	1	We did not include the transcriptomes of the dissected samples in the mixture models because we were concerned that their cellular heterogeneity would violate our assumption of binary gene expression in each sample.
665	Materials and methods; Method details; Inferring expression state from transcript abundance	16	2	That is, genes expressed in a subset of the cells of a dissected sample would give rise to transcript abundance intermediate between the off and on states, and thus make it more difficult to accurately infer the component distributions.
666	Materials and methods; Method details; Inferring expression state from transcript abundance	16	3	However, in some cases the dissected samples could be useful for interpreting transcript levels in the cells that we profiled, by providing examples that extend the observed dynamic range.
667	Materials and methods; Method details; Inferring expression state from transcript abundance	16	4	For example, in the case of a gene expressed in a dissected tissue, but not in the cells that we specifically profiled, the dissected levels would add ‘on’ examples that would make it easier to interpret the levels in the cell types as ‘off’.
668	Materials and methods; Method details; Inferring expression state from transcript abundance	16	5	To use the dissected samples to better model dynamic range, we added two ‘dummy’ samples to each model: the minimum and maximum observed level across both the cell catalog and the dissected samples.
669	Materials and methods; Method details; Inferring expression state from transcript abundance	16	6	This choice allowed us to use the dissected levels if they in fact outflanked the cell type-specific levels, while not confusing the model with intermediate abundance levels.
670	Materials and methods; Method details; Inferring expression state from transcript abundance	16	7	Once the models were fit, we could use the inferred parameters to estimate expression probabilities for samples that were not used in the model fit.
671	Materials and methods; Method details; Inferring expression state from transcript abundance	16	8	For example, we estimated the probabilities of expression in the dissected samples to search for genes expressed exclusively in the dissected samples and not in the anatomically defined cell type libraries, indicating potential markers for cells that we did not specifically profile.
672	Materials and methods; Method details; Inferring expression state from transcript abundance	17	1	We implemented all models using RStan (Stan Development Team, 2017; Carpenter et al., 2017) to infer the posterior distribution of unknown parameters using hamiltonian Markov chain Monte Carlo.
673	Materials and methods; Method details; Inferring expression state from transcript abundance	17	2	We used the same weak prior (N(7,5)) for the mean log-expression levels of both on and off components, allowing us to use Stan’s positive_ordered data type to describe the location of the two components.
674	Materials and methods; Method details; Inferring expression state from transcript abundance	17	3	The models were sampled using 4 independent Markov chains, each run for 500 iterations.
675	Materials and methods; Method details; Inferring expression state from transcript abundance	17	4	Additional details of the model fitting procedure can be found in the STAN files specifying the model and the R code that calls the model fitting procedures (github repository http://github.com/fredpdavis/opticlobe; copy archived at https://github.com/elifesciences-publications/opticlobe; David, 2020).
676	Materials and methods; Method details; Evaluating model accuracy	1	1	To evaluate the accuracy of the mixture modeling approach we created a benchmark set of expression data extracted from FlyBase.
677	Materials and methods; Method details; Evaluating model accuracy	1	2	Specifically, we queried the FlyBase website (http://flybase.org) for genes expressed in the optic lobe or the photoreceptor.
678	Materials and methods; Method details; Evaluating model accuracy	1	3	The resulting benchmark set included 193 positive and 4 negative expression datapoints.
679	Materials and methods; Method details; Evaluating model accuracy	1	4	We quantified the model’s accuracy on this benchmark in two ways.
680	Materials and methods; Method details; Evaluating model accuracy	1	5	First, we quantified concordance between the benchmark expression state and our model’s inferred state.
681	Materials and methods; Method details; Evaluating model accuracy	1	6	Second, we computed the cumulative distribution function of the inferred probabilities of expression for the positive benchmark datapoints.
682	Materials and methods; Method details; Expression-based tree of cell types	1	1	To study cell relationships, we used phylogenetic tree-building to compare their expression profiles.
683	Materials and methods; Method details; Expression-based tree of cell types	1	2	We first selected a subset of genes with on-component means of at least exp(3) ~ 21 TPM and difference between on and off components of at least exp(1.5) ~ 4.5 fold.
684	Materials and methods; Method details; Expression-based tree of cell types	1	3	We then encoded the expression profile of each cell as a ‘sequence’ of expression states, where each position represents a gene, and the character indicates the gene is expressed (‘A’, P(zgc=on)> 0.8), not expressed (‘C’, P(zgc=on) < 0.2), or its expression is uncertain (‘N’, 0.2 < P(zgc=on) < 0.8).
685	Materials and methods; Method details; Expression-based tree of cell types	1	4	We computed the Hamming distance between pairs of expression ‘sequences’ considering only unambiguous positions, using the dist.dna() routine in the ape R package (Paradis et al., 2004).
686	Materials and methods; Method details; Expression-based tree of cell types	1	5	We then used the minimum evolution approach to estimate the ‘phylogeny’ of the cells, using the balanced weighting scheme (Desper and Gascuel, 2002), as implemented in the ape fastme.bal() routine.
687	Materials and methods; Method details; Expression-based tree of cell types	1	6	We then built trees from 1000 bootstrapped replicates and quantified the support for each branch on the original tree.
688	Materials and methods; Method details; Expression-based tree of cell types	1	7	We visualized the tree using the phytools R package (Revell, 2012).
689	Materials and methods; Method details; Identifying marker genes	1	1	We identified marker genes specifically enriched in individual cell types and groups of cells (photoreceptor, glia, muscle, neuron) by searching for genes inferred to be almost exclusively expressed in a single cell type or cell group (P(zgc=on)>=0.9 for all cells within a group, and at most two cells outside a group) and with transcript abundance higher than all cells outside the group.
690	Materials and methods; Method details; Evaluating expression patterns for genes with different functions	1	1	We used FlyBase Gene Groups (release 2018_02) to assign functions to genes, and considered the most terminal groups in the hierarchy that had at least 10 genes.
691	Materials and methods; Method details; Mapping receptor expression onto synapses	1	1	To map receptor expression onto synaptic connectivity, we first obtained synapse pairs from Takemura et al. (2013) to identify synaptic targets of R8 (cell #111), R7 (cell #205), and C2 (cell #214) cells in the medulla.
692	Materials and methods; Method details; Mapping receptor expression onto synapses	1	2	When multiple instances of a cell type were available in the synaptic table, we chose the one with the greatest number of synaptic partners.
693	Materials and methods; Method details; Mapping receptor expression onto synapses	1	3	For target cell types that we profiled with TAPIN/INTACT-seq, we discretized their expression as either on (p(on)>=0.8) or off (p(on)<0.8).
694	Materials and methods; Method details; Mapping receptor expression onto synapses	1	4	For cell types that we did not profile, we classified them as unknown receptor expression.
695	Materials and methods; Data and software availability	1	1	All raw and processed transcriptome data is available from NCBI GEO (accession GSE116969).
696	Materials and methods; Data and software availability	1	2	The shell scripts used to process the raw RNA-seq data, and the R and Stan programs that implement the mixture model as well as generate all figures and tables in this paper are available at github (http://github.com/fredpdavis/opticlobe).
697	Materials and methods; Data and software availability	1	3	The cell type-level expression table can be explored interactively at http://www.opticlobe.com.
